GROUP;bdate;year.bdate;city.id;city.title;amount.city;country.id;country.title;deactivated;last_seen.platform;last_seen.time;online;online_app;online_mobile;sex
1;12.helmi;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1370986081.0;0;;;1
1;30.elo;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1545006647.0;0;;;2
1;25.huhti;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1545303051.0;0;;;1
1;4.5.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1369636462.0;0;;;2
1;26.kesä;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1499234111.0;0;;;2
1;27.maalis;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546009358.0;0;;;2
1;17.1.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1387640591.0;0;;;2
1;24.5.1984;1984;1057.0;Lviv;210;2.0;Ukraine;;4.0;1478196990.0;0;;;2
1;10.helmi;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1546082645.0;0;;;2
1;15.helmi;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1380699578.0;0;;;1
1;15.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546066670.0;0;;;1
1;14.2.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1347891804.0;0;;;2
1;24.marras;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1546104977.0;0;;;1
1;7.huhti;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1451060482.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;1.0;1356995443.0;0;;;1
1;8.touko;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1545682901.0;0;;;2
1;9.1.1992;1992;1057.0;Lviv;210;2.0;Ukraine;;1.0;1436555165.0;0;;;2
1;2.6.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1397017610.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1535859266.0;0;;;2
1;7.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1391683964.0;0;;;1
1;1.maalis;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1449412344.0;0;;;2
1;17.helmi;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1513286082.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546089638.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1495117598.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1545939245.0;0;;;1
1;11.kesä;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1350470771.0;0;;;1
1;11.9.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1363791145.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1484068583.0;0;;;1
1;26.7.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1393354658.0;0;;;2
1;6.6.1990;1990;1057.0;Lviv;210;2.0;Ukraine;;7.0;1378234252.0;0;;;1
1;23.8.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1367563309.0;0;;;1
1;10.tammi;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1545588510.0;0;;;2
1;1.1.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1363115942.0;0;;;2
1;13.6.1995;1995;1057.0;Lviv;210;2.0;Ukraine;;7.0;1533480381.0;0;;;1
1;6.8.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1474567873.0;0;;;2
1;15.7.1997;1997;1057.0;Lviv;210;2.0;Ukraine;;7.0;1505509227.0;0;;;1
1;2.12.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546093331.0;0;;;2
1;2.kesä;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1545672162.0;0;;;1
1;12.12.1995;1995;1057.0;Lviv;210;2.0;Ukraine;;7.0;1354541100.0;0;;;1
1;11.5.1988;1988;1057.0;Lviv;210;2.0;Ukraine;;7.0;1448665071.0;0;;;1
1;29.10.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1356974067.0;0;;;2
1;16.5.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1349211123.0;0;;;2
1;16.4.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1350370160.0;0;;;2
1;19.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1356955414.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1351607025.0;0;;;2
1;25.12.1995;1995;1057.0;Lviv;210;2.0;Ukraine;;7.0;1376664254.0;0;;;2
1;2.4.1981;1981;1057.0;Lviv;210;2.0;Ukraine;;7.0;1373993108.0;0;;;2
1;2.4.1981;1981;1057.0;Lviv;210;2.0;Ukraine;;7.0;1349075468.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1348448935.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1348145542.0;0;;;2
1;5.7.1997;1997;1057.0;Lviv;210;2.0;Ukraine;;7.0;1356122540.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1388505486.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;1.0;1462394697.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1349597206.0;0;;;2
1;2.1.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1389787939.0;0;;;2
1;8.11.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1365692468.0;0;;;2
1;3.9.1992;1992;1057.0;Lviv;210;2.0;Ukraine;;7.0;1355167702.0;0;;;2
1;9.3.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1425599042.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1394446044.0;0;;;2
1;7.tammi;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1364823795.0;0;;;2
1;24.4.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1374938949.0;0;;;1
1;26.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1477498778.0;0;;;2
1;4.4.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1373471658.0;0;;;2
1;10.7.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1402550611.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1366028714.0;0;;;2
1;12.12.1989;1989;1057.0;Lviv;210;2.0;Ukraine;;7.0;1400090220.0;0;;;2
1;8.elo;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1405721065.0;0;;;2
1;24.kesä;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1364466413.0;0;;;1
1;2.4.1987;1987;1057.0;Lviv;210;2.0;Ukraine;;7.0;1486475712.0;0;;;1
1;14.10.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1370035769.0;0;;;2
1;28.2.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1384609714.0;0;;;2
1;13.3.1994;1994;1057.0;Lviv;210;2.0;Ukraine;;7.0;1377432339.0;0;;;2
1;17.4.1976;1976;1057.0;Lviv;210;2.0;Ukraine;;4.0;1492442592.0;0;;;2
1;4.3.1989;1989;1057.0;Lviv;210;2.0;Ukraine;;7.0;1532261782.0;0;;;2
1;10.2.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1431879766.0;0;;;2
1;9.syys;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546082727.0;0;;;1
1;21.touko;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546102589.0;0;;;1
1;10.2.1987;1987;60.0;Kazan;219;1.0;Russia;;1.0;1546100834.0;0;;;2
1;2.10.1987;1987;60.0;Kazan;219;1.0;Russia;;2.0;1546107308.0;0;;;1
1;17.3.1984;1984;60.0;Kazan;219;1.0;Russia;;2.0;1546082951.0;0;;;1
1;29.5.1989;1989;60.0;Kazan;219;1.0;Russia;;2.0;1546109437.0;1;3140623;1.0;1
